year,semester,id,"Course Name",credit,Credit_full,major,program,english_level,version,Program_fullname
2,2,IT116,"C Programming",4,"4 (3, 1)",CE,CE_2021,IE0,2021,CE_2021-2021-IE0
2,2,MA003,"Calculus 2",4,"4 (4, 0)",CE,CE_2021,IE0,2021,CE_2021-2021-IE0
2,2,PH015,"Physics 3 (Electricity and Magnetism)",3,"3 (3, 0)",CE,CE_2021,IE0,2021,CE_2021-2021-IE0
2,2,PH016,"Physics 3 Laboratory",1,"1 (0, 1)",CE,CE_2021,IE0,2021,CE_2021-2021-IE0
2,2,PT002,"Physical Training 2",3,"3 (0, 3)",CE,CE_2021,IE0,2021,CE_2021-2021-IE0
2,2,EN011,"Writing AE2",2,"2 (2, 0)",CE,WE(2:2)_2021,"Toefl < 430 IE1",2021,"WE(2:2)_2021-2021-Toefl < 430 IE1"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",CE,WE(2:2)_2021,"Toefl < 430 IE1",2021,"WE(2:2)_2021-2021-Toefl < 430 IE1"
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,WE(2:2)_2021,"Toefl < 430 IE1",2021,"WE(2:2)_2021-2021-Toefl < 430 IE1"
2,2,IT116,"C Programming",4,"4 (3, 1)",CE,WE(2:2)_2021,"Toefl < 430 IE1",2021,"WE(2:2)_2021-2021-Toefl < 430 IE1"
2,2,PH012,"Physics 4 (Wave and Modern Physics)",2,"2 (2, 0)",CE,WE(2:2)_2021,"Toefl < 430 IE1",2021,"WE(2:2)_2021-2021-Toefl < 430 IE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",CE,WE(2:2)_2021,"500> Toefl >= 430 IE2",2021,"WE(2:2)_2021-2021-500> Toefl >= 430 IE2"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",CE,WE(2:2)_2021,"500> Toefl >= 430 IE2",2021,"WE(2:2)_2021-2021-500> Toefl >= 430 IE2"
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,WE(2:2)_2021,"500> Toefl >= 430 IE2",2021,"WE(2:2)_2021-2021-500> Toefl >= 430 IE2"
2,2,MA023,"Calculus 3",4,"4 (4, 0)",CE,WE(2:2)_2021,"500> Toefl >= 430 IE2",2021,"WE(2:2)_2021-2021-500> Toefl >= 430 IE2"
2,2,PH015,"Physics 3 (Electricity and Magnetism)",3,"3 (3, 0)",CE,WE(2:2)_2021,"500> Toefl >= 430 IE2",2021,"WE(2:2)_2021-2021-500> Toefl >= 430 IE2"
2,2,PH016,"Physics 3 Laboratory",1,"1 (0, 1)",CE,WE(2:2)_2021,"500> Toefl >= 430 IE2",2021,"WE(2:2)_2021-2021-500> Toefl >= 430 IE2"
2,2,EE050,"Introduction to Computer for Engineers",3,"3 (3, 0)",CE,WE(2:2)_2021,"Toefl >= 500 - AE1",2021,"WE(2:2)_2021-2021-Toefl >= 500 - AE1"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",CE,WE(2:2)_2021,"Toefl >= 500 - AE1",2021,"WE(2:2)_2021-2021-Toefl >= 500 - AE1"
2,2,IT070,"Principles of Electrical Engineering II",3,"3 (3, 0)",CE,WE(2:2)_2021,"Toefl >= 500 - AE1",2021,"WE(2:2)_2021-2021-Toefl >= 500 - AE1"
2,2,IT089,"Computer Architecture",4,"4 (3, 1)",CE,WE(2:2)_2021,"Toefl >= 500 - AE1",2021,"WE(2:2)_2021-2021-Toefl >= 500 - AE1"
2,2,IT102,"Principles of Electrical Engineering II Laboratory",1,"1 (0, 1)",CE,WE(2:2)_2021,"Toefl >= 500 - AE1",2021,"WE(2:2)_2021-2021-Toefl >= 500 - AE1"
2,2,MA024,"Differential Equation",4,"4 (3, 1)",CE,WE(2:2)_2021,"Toefl >= 500 - AE1",2021,"WE(2:2)_2021-2021-Toefl >= 500 - AE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",CE,WE(2:2)_2021,IE0,2021,WE(2:2)_2021-2021-IE0
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",CE,WE(2:2)_2021,IE0,2021,WE(2:2)_2021-2021-IE0
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,WE(2:2)_2021,IE0,2021,WE(2:2)_2021-2021-IE0
2,2,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CE,WE(2:2)_2021,IE0,2021,WE(2:2)_2021-2021-IE0
2,2,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CE,WE(4:0)_2021,"Toefl < 430 IE1",2021,"WE(4:0)_2021-2021-Toefl < 430 IE1"
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,WE(4:0)_2021,"Toefl < 430 IE1",2021,"WE(4:0)_2021-2021-Toefl < 430 IE1"
2,2,MA023,"Calculus 3",4,"4 (4, 0)",CE,WE(4:0)_2021,"Toefl < 430 IE1",2021,"WE(4:0)_2021-2021-Toefl < 430 IE1"
2,2,PH015,"Physics 3 (Electricity and Magnetism)",3,"3 (3, 0)",CE,WE(4:0)_2021,"Toefl < 430 IE1",2021,"WE(4:0)_2021-2021-Toefl < 430 IE1"
2,2,PH016,"Physics 3 Laboratory",1,"1 (0, 1)",CE,WE(4:0)_2021,"Toefl < 430 IE1",2021,"WE(4:0)_2021-2021-Toefl < 430 IE1"
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,WE(4:0)_2021,"500> Toefl >= 430 IE2",2021,"WE(4:0)_2021-2021-500> Toefl >= 430 IE2"
2,2,MA026,"Probability, Statistic & Random Process",3,"3 (3, 0)",CE,WE(4:0)_2021,"500> Toefl >= 430 IE2",2021,"WE(4:0)_2021-2021-500> Toefl >= 430 IE2"
2,2,PH015,"Physics 3 (Electricity and Magnetism)",3,"3 (3, 0)",CE,WE(4:0)_2021,"500> Toefl >= 430 IE2",2021,"WE(4:0)_2021-2021-500> Toefl >= 430 IE2"
2,2,PH016,"Physics 3 Laboratory",1,"1 (0, 1)",CE,WE(4:0)_2021,"500> Toefl >= 430 IE2",2021,"WE(4:0)_2021-2021-500> Toefl >= 430 IE2"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",CE,WE(4:0)_2021,"Toefl >= 500 - AE1",2021,"WE(4:0)_2021-2021-Toefl >= 500 - AE1"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",CE,WE(4:0)_2021,"Toefl >= 500 - AE1",2021,"WE(4:0)_2021-2021-Toefl >= 500 - AE1"
2,2,IT089,"Computer Architecture",4,"4 (3, 1)",CE,WE(4:0)_2021,"Toefl >= 500 - AE1",2021,"WE(4:0)_2021-2021-Toefl >= 500 - AE1"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",CE,WE(4:0)_2021,"Toefl >= 500 - AE1",2021,"WE(4:0)_2021-2021-Toefl >= 500 - AE1"
2,2,EN007,"Writing AE1",2,"2 (2, 0)",CE,WE(4:0)_2021,IE0,2021,WE(4:0)_2021-2021-IE0
2,2,EN008,"Listening AE1",2,"2 (2, 0)",CE,WE(4:0)_2021,IE0,2021,WE(4:0)_2021-2021-IE0
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,WE(4:0)_2021,IE0,2021,WE(4:0)_2021-2021-IE0
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT074,"Electronics Devices",3,"3 (3, 0)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT076,"Software Engineering",4,"4 (3, 1)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT083,"Special Study of the Field",3,"3 (0, 3)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT089,"Computer Architecture",4,"4 (3, 1)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT091,"Computer Networks",4,"4 (3, 1)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT098,"Principles of Electrical Engineering I Laboratory",1,"1 (0, 1)",CE,CE_2020_2,"Toefl < 430 IE1",2020,"CE_2020_2-2020-Toefl < 430 IE1"
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT074,"Electronics Devices",3,"3 (3, 0)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT076,"Software Engineering",4,"4 (3, 1)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT083,"Special Study of the Field",3,"3 (0, 3)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT089,"Computer Architecture",4,"4 (3, 1)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT091,"Computer Networks",4,"4 (3, 1)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT098,"Principles of Electrical Engineering I Laboratory",1,"1 (0, 1)",CE,CE_2020_2,"500> Toefl >= 430 IE2",2020,"CE_2020_2-2020-500> Toefl >= 430 IE2"
2,2,IT106,"Digital System Design Lab",1,"1 (0, 1)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT110,"Concepts in VLSI Design",3,"3 (3, 0)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT115,"Embedded Systems",3,"3 (3, 0)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT116,"C Programming",4,"4 (3, 1)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT120,Entrepreneurship,3,"3 (3, 0)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT126,"Concepts in VLSI Design Laboratory",1,"1 (0, 1)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT127,"Embedded Systems Laboratory",1,"1 (0, 1)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT128,"Micro-processing Systems",3,"3 (3, 0)",CE,CE_2020_2,"Toefl >= 500 - AE1",2020,"CE_2020_2-2020-Toefl >= 500 - AE1"
2,2,IT017,"Operating Systems",4,"4 (3, 1)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT058,Thesis,10,"10 (0, 10)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT064,"Introduction to Computing",3,"3 (3, 0)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT067,"Digital Logic Design",3,"3 (3, 0)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT068,"Principles of Electrical Engineering I",3,"3 (3, 0)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT069,"Object-Oriented Programming",4,"4 (3, 1)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT074,"Electronics Devices",3,"3 (3, 0)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT076,"Software Engineering",4,"4 (3, 1)",CE,CE_2020_2,IE0,2020,CE_2020_2-2020-IE0
2,2,IT083,"Special Study of the Field",3,"3 (0, 3)",CE,CE_2020_2,IE3,2020,CE_2020_2-2020-IE3
2,2,IT089,"Computer Architecture",4,"4 (3, 1)",CE,CE_2020_2,IE3,2020,CE_2020_2-2020-IE3
2,2,IT091,"Computer Networks",4,"4 (3, 1)",CE,CE_2020_2,IE3,2020,CE_2020_2-2020-IE3
2,2,IT098,"Principles of Electrical Engineering I Laboratory",1,"1 (0, 1)",CE,CE_2020_2,IE3,2020,CE_2020_2-2020-IE3
2,2,IT099,"Digital Logic Design Lab",1,"1 (0, 1)",CE,CE_2020_2,IE3,2020,CE_2020_2-2020-IE3
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",DS,DS_2018,"Toefl < 430 IE1",2018,"DS_2018-2018-Toefl < 430 IE1"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",DS,DS_2018,"Toefl < 430 IE1",2018,"DS_2018-2018-Toefl < 430 IE1"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",DS,DS_2018,"Toefl < 430 IE1",2018,"DS_2018-2018-Toefl < 430 IE1"
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2018,"Toefl < 430 IE1",2018,"DS_2018-2018-Toefl < 430 IE1"
2,2,IT138,"Data Science and Visualization",4,"4 (3, 1)",DS,DS_2018,"Toefl < 430 IE1",2018,"DS_2018-2018-Toefl < 430 IE1"
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2018,"Toefl < 430 IE1",2018,"DS_2018-2018-Toefl < 430 IE1"
2,2,CH011,"Chemistry for Engineer",3,"3 (3, 0)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,CH012,"Chemistry Laboratory",1,"1 (0, 1)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,IT138,"Data Science and Visualization",4,"4 (3, 1)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,PE012,"Ho Chi Minh's thought",2,"2 (2, 0)",DS,DS_2018,"500> Toefl >= 430 IE2",2018,"DS_2018-2018-500> Toefl >= 430 IE2"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",DS,DS_2018,"Toefl >= 500 - AE1",2018,"DS_2018-2018-Toefl >= 500 - AE1"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",DS,DS_2018,"Toefl >= 500 - AE1",2018,"DS_2018-2018-Toefl >= 500 - AE1"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",DS,DS_2018,"Toefl >= 500 - AE1",2018,"DS_2018-2018-Toefl >= 500 - AE1"
2,2,IT138,"Data Science and Visualization",4,"4 (3, 1)",DS,DS_2018,"Toefl >= 500 - AE1",2018,"DS_2018-2018-Toefl >= 500 - AE1"
2,2,PE011,"Principle of Marxism",5,"5 (5, 0)",DS,DS_2018,"Toefl >= 500 - AE1",2018,"DS_2018-2018-Toefl >= 500 - AE1"
2,2,CH011,"Chemistry for Engineer",3,"3 (3, 0)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,CH012,"Chemistry Laboratory",1,"1 (0, 1)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,IT149,"Fundamentals of Programming",4,"4 (3, 1)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2020,"Toefl < 430 IE1",2020,"DS_2020-2020-Toefl < 430 IE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,IT149,"Fundamentals of Programming",4,"4 (3, 1)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,MA003,"Calculus 2",4,"4 (4, 0)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,PE018,"History of Vietnamese Communist Party",2,"2 (2, 0)",DS,DS_2020,"500> Toefl >= 430 IE2",2020,"DS_2020-2020-500> Toefl >= 430 IE2"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",DS,DS_2020,"Toefl >= 500 - AE1",2020,"DS_2020-2020-Toefl >= 500 - AE1"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",DS,DS_2020,"Toefl >= 500 - AE1",2020,"DS_2020-2020-Toefl >= 500 - AE1"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",DS,DS_2020,"Toefl >= 500 - AE1",2020,"DS_2020-2020-Toefl >= 500 - AE1"
2,2,IT138,"Data Science and Visualization",4,"4 (3, 1)",DS,DS_2020,"Toefl >= 500 - AE1",2020,"DS_2020-2020-Toefl >= 500 - AE1"
2,2,PE017,"Scientific Socialism",2,"2 (2, 0)",DS,DS_2020,"Toefl >= 500 - AE1",2020,"DS_2020-2020-Toefl >= 500 - AE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,IT149,"Fundamentals of Programming",4,"4 (3, 1)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,MA003,"Calculus 2",4,"4 (4, 0)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,PE017,"Scientific Socialism",2,"2 (2, 0)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,PT002,"Physical Training 2",3,"3 (0, 3)",DS,DS_2020,IE0,2020,DS_2020-2020-IE0
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2020,IE3,2020,DS_2020-2020-IE3
2,2,IT149,"Fundamentals of Programming",4,"4 (3, 1)",DS,DS_2020,IE3,2020,DS_2020-2020-IE3
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2020,IE3,2020,DS_2020-2020-IE3
2,2,PE018,"History of Vietnamese Communist Party",2,"2 (2, 0)",DS,DS_2020,IE3,2020,DS_2020-2020-IE3
2,2,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",DS,DS_2020,IE3,2020,DS_2020-2020-IE3
2,2,CH011,"Chemistry for Engineer",3,"3 (3, 0)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,CH012,"Chemistry Laboratory",1,"1 (0, 1)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,IT149,"Fundamentals of Programming",4,"4 (3, 1)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2020_1,"Toefl < 430 IE1",2020,"DS_2020_1-2020-Toefl < 430 IE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,IT136,"Regression Analysis",4,"4 (3, 1)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,IT149,"Fundamentals of Programming",4,"4 (3, 1)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,IT151,"Statistical Method",3,"3 (3, 0)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,MA003,"Calculus 2",4,"4 (4, 0)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,PE018,"History of Vietnamese Communist Party",2,"2 (2, 0)",DS,DS_2020_1,"500> Toefl >= 430 IE2",2020,"DS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",DS,DS_2020_1,"Toefl >= 500 - AE1",2020,"DS_2020_1-2020-Toefl >= 500 - AE1"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",DS,DS_2020_1,"Toefl >= 500 - AE1",2020,"DS_2020_1-2020-Toefl >= 500 - AE1"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",DS,DS_2020_1,"Toefl >= 500 - AE1",2020,"DS_2020_1-2020-Toefl >= 500 - AE1"
2,2,IT138,"Data Science and Visualization",4,"4 (3, 1)",DS,DS_2020_1,"Toefl >= 500 - AE1",2020,"DS_2020_1-2020-Toefl >= 500 - AE1"
2,2,EN011,"Writing AE2",2,"2 (2, 0)",CS,CS_2020_1,"Toefl < 430 IE1",2020,"CS_2020_1-2020-Toefl < 430 IE1"
2,2,EN012,"Speaking AE2",2,"2 (2, 0)",CS,CS_2020_1,"Toefl < 430 IE1",2020,"CS_2020_1-2020-Toefl < 430 IE1"
2,2,IT116,"C Programming",4,"4 (3, 1)",CS,CS_2020_1,"Toefl < 430 IE1",2020,"CS_2020_1-2020-Toefl < 430 IE1"
2,2,MA003,"Calculus 2",4,"4 (4, 0)",CS,CS_2020_1,"Toefl < 430 IE1",2020,"CS_2020_1-2020-Toefl < 430 IE1"
2,2,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_2020_1,"Toefl < 430 IE1",2020,"CS_2020_1-2020-Toefl < 430 IE1"
2,2,PE018,"History of Vietnamese Communist Party",2,"2 (2, 0)",CS,CS_2020_1,"Toefl < 430 IE1",2020,"CS_2020_1-2020-Toefl < 430 IE1"
2,2,CH011,"Chemistry for Engineer",3,"3 (3, 0)",CS,CS_2020_1,"500> Toefl >= 430 IE2",2020,"CS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,CH012,"Chemistry Laboratory",1,"1 (0, 1)",CS,CS_2020_1,"500> Toefl >= 430 IE2",2020,"CS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,IT116,"C Programming",4,"4 (3, 1)",CS,CS_2020_1,"500> Toefl >= 430 IE2",2020,"CS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,MA003,"Calculus 2",4,"4 (4, 0)",CS,CS_2020_1,"500> Toefl >= 430 IE2",2020,"CS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_2020_1,"500> Toefl >= 430 IE2",2020,"CS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,PE018,"History of Vietnamese Communist Party",2,"2 (2, 0)",CS,CS_2020_1,"500> Toefl >= 430 IE2",2020,"CS_2020_1-2020-500> Toefl >= 430 IE2"
2,2,IT013,"Algorithms and Data Structure",4,"4 (3, 1)",CS,CS_2020_1,"Toefl >= 500 - AE1",2020,"CS_2020_1-2020-Toefl >= 500 - AE1"
2,2,IT079,"Principles of Database Management",4,"4 (3, 1)",CS,CS_2020_1,"Toefl >= 500 - AE1",2020,"CS_2020_1-2020-Toefl >= 500 - AE1"
2,2,IT089,"Computer Architecture",4,"4 (3, 1)",CS,CS_2020_1,"Toefl >= 500 - AE1",2020,"CS_2020_1-2020-Toefl >= 500 - AE1"
2,2,IT090,"Object-oriented analysis and design",4,"4 (3, 1)",CS,CS_2020_1,"Toefl >= 500 - AE1",2020,"CS_2020_1-2020-Toefl >= 500 - AE1"
2,2,PE016,"Marxist – Leninist Political Economy",2,"2 (2, 0)",CS,CS_2020_1,"Toefl >= 500 - AE1",2020,"CS_2020_1-2020-Toefl >= 500 - AE1"
2,2,EN007,"Writing AE1",2,"2 (2, 0)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,EN008,"Listening AE1",2,"2 (2, 0)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,IT116,"C Programming",4,"4 (3, 1)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,MA003,"Calculus 2",4,"4 (4, 0)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,PE016,"Marxist – Leninist Political Economy",2,"2 (2, 0)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,PT002,"Physical Training 2",3,"3 (0, 3)",CS,CS_2020_1,IE0,2020,CS_2020_1-2020-IE0
2,2,IT116,"C Programming",4,"4 (3, 1)",CS,CS_2020_1,IE3,2020,CS_2020_1-2020-IE3
2,2,MA,"Calculus (elective)",4,"4 (4, 0)",CS,CS_2020_1,IE3,2020,CS_2020_1-2020-IE3
2,2,PE008,"Critical Thinking",3,"3 (3, 0)",CS,CS_2020_1,IE3,2020,CS_2020_1-2020-IE3
2,2,PE018,"History of Vietnamese Communist Party",2,"2 (2, 0)",CS,CS_2020_1,IE3,2020,CS_2020_1-2020-IE3
2,2,PH014,"Physics 2 (Fluid Mechanics and Thermal Physics)",2,"2 (2, 0)",CS,CS_2020_1,IE3,2020,CS_2020_1-2020-IE3
